experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,ltrSpatialPos1,ltrEccentricity1,timingBlips
RSVP_central_cue_between_letter_presentation ,121 ,1 , T1 , 0.0 ,6 ,V ,M ,0.0 ,-6.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,122 ,1 , T1 , 0.0 ,22 ,R ,N ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,123 ,1 , T1 , 0.0 ,14 ,S ,R ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,124 ,1 , T1 , 0.0 ,6 ,Z ,M ,0.0 ,-2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,125 ,1 , T1 , 0.0 ,18 ,D ,B ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,126 ,1 , T1 , 0.0 ,18 ,E ,E ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,127 ,1 , T1 , 0.0 ,14 ,S ,A ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,128 ,1 , T1 , 0.0 ,6 ,S ,C ,0.0 ,3.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,129 ,1 , T1 , 0.0 ,14 ,Z ,R ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,130 ,1 , T1 , 0.0 ,18 ,I ,H ,0.0 ,-1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,131 ,1 , T1 , 0.0 ,22 ,R ,E ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,132 ,1 , T1 , 0.0 ,6 ,N ,G ,0.0 ,3.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,133 ,1 , T1 , 0.0 ,6 ,T ,I ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,134 ,1 , T1 , 0.0 ,10 ,P ,M ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,135 ,1 , T1 , 0.0 ,10 ,Z ,N ,0.0 ,3.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,136 ,1 , T1 , 0.0 ,22 ,P ,X ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,137 ,1 , T1 , 0.0 ,18 ,G ,R ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,138 ,1 , T1 , 0.0 ,10 ,L ,P ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,139 ,1 , T1 , 0.0 ,18 ,Y ,P ,0.0 ,4.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,140 ,1 , T1 , 0.0 ,10 ,A ,B ,0.0 ,2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,141 ,1 , T1 , 0.0 ,18 ,U ,U ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,142 ,1 , T1 , 0.0 ,14 ,T ,D ,0.0 ,2.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,143 ,1 , T1 , 0.0 ,6 ,H ,H ,1.0 ,0.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,144 ,1 , T1 , 0.0 ,18 ,K ,R ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,145 ,1 , T1 , 0.0 ,10 ,I ,U ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,146 ,1 , T1 , 0.0 ,10 ,M ,O ,0.0 ,2.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,147 ,1 , T1 , 0.0 ,10 ,H ,P ,0.0 ,2.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,148 ,1 , T1 , 0.0 ,22 ,E ,W ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,149 ,1 , T1 , 0.0 ,10 ,Y ,H ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,150 ,1 , T1 , 0.0 ,22 ,M ,H ,0.0 ,-1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,151 ,1 , T1 , 0.0 ,6 ,R ,D ,0.0 ,2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,152 ,1 , T1 , 0.0 ,6 ,N ,J ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,153 ,1 , T1 , 0.0 ,10 ,V ,V ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,154 ,1 , T1 , 0.0 ,10 ,M ,R ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,155 ,1 , T1 , 0.0 ,18 ,B ,R ,0.0 ,-4.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,156 ,1 , T1 , 0.0 ,14 ,M ,M ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,157 ,1 , T1 , 0.0 ,6 ,P ,T ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,158 ,1 , T1 , 0.0 ,10 ,A ,T ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,159 ,1 , T1 , 0.0 ,18 ,E ,M ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,160 ,1 , T1 , 0.0 ,22 ,H ,Y ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,161 ,1 , T1 , 0.0 ,10 ,B ,N ,0.0 ,-3.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,162 ,1 , T1 , 0.0 ,22 ,K ,F ,0.0 ,1.0 ,"[1, 0] ",10.0 ,1
RSVP_central_cue_between_letter_presentation ,163 ,1 , T1 , 0.0 ,14 ,D ,D ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,164 ,1 , T1 , 0.0 ,22 ,Q ,P ,0.0 ,-22.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,165 ,1 , T1 , 0.0 ,14 ,T ,R ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,166 ,1 , T1 , 0.0 ,22 ,N ,U ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,1
RSVP_central_cue_between_letter_presentation ,167 ,1 , T1 , 0.0 ,10 ,M ,M ,1.0 ,0.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,168 ,1 , T1 , 0.0 ,18 ,W ,N ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,169 ,1 , T1 , 0.0 ,14 ,A ,K ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,170 ,1 , T1 , 0.0 ,10 ,T ,M ,0.0 ,4.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,171 ,1 , T1 , 0.0 ,10 ,R ,S ,0.0 ,10.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,172 ,1 , T1 , 0.0 ,14 ,A ,F ,0.0 ,2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,173 ,1 , T1 , 0.0 ,14 ,F ,M ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
