experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	spatialPos	timingBlips
main	188 	8 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	22 	4 	4 	1.0 	-1021.0 	[-2, 0] 	0
main	189 	8 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	15 	7 	7 	1.0 	-1014.0 	[-2, 0] 	0
main	190 	8 	 T1T2 	 0.0 	6 	0 	8 	0.0 	-1005.0 	8 	8 	1 	0.0 	-1007.0 	[-2, 0] 	0
main	191 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	11 	2 	2 	1.0 	-1010.0 	[-2, 0] 	0
main	192 	8 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	16 	8 	8 	1.0 	-1015.0 	[-2, 0] 	0
main	193 	8 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	14 	1 	3 	0.0 	-1013.0 	[-2, 0] 	0
main	194 	8 	 T1T2 	 0.0 	6 	4 	1 	0.0 	-1005.0 	7 	6 	7 	0.0 	-1006.0 	[-2, 0] 	0
main	195 	8 	 T1T2 	 0.0 	8 	6 	4 	0.0 	-1007.0 	10 	7 	6 	0.0 	-1009.0 	[-2, 0] 	0
main	196 	8 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	13 	3 	3 	1.0 	-1012.0 	[-2, 0] 	0
main	197 	8 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	18 	8 	8 	1.0 	-1017.0 	[-2, 0] 	0
main	198 	8 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	16 	0 	7 	0.0 	-1015.0 	[-2, 0] 	0
main	199 	8 	 T1T2 	 0.0 	8 	6 	2 	0.0 	-1007.0 	9 	2 	0 	0.0 	-1008.0 	[-2, 0] 	0
main	200 	8 	 T1T2 	 0.0 	10 	9 	5 	0.0 	-1009.0 	12 	5 	1 	0.0 	-1011.0 	[2, 0] 	0
main	201 	8 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	15 	8 	0 	0.0 	-1014.0 	[2, 0] 	0
main	202 	8 	 T1T2 	 0.0 	10 	0 	4 	0.0 	-1009.0 	20 	2 	5 	0.0 	-1019.0 	[2, 0] 	0
main	203 	8 	 T1T2 	 0.0 	10 	3 	4 	0.0 	-1009.0 	18 	2 	3 	0.0 	-1017.0 	[2, 0] 	0
main	204 	8 	 T1T2 	 0.0 	10 	8 	5 	0.0 	-1009.0 	11 	5 	8 	0.0 	-1010.0 	[2, 0] 	0
main	205 	8 	 T1T2 	 0.0 	14 	0 	5 	0.0 	-1013.0 	16 	5 	0 	0.0 	-1015.0 	[2, 0] 	0
main	206 	8 	 T1T2 	 0.0 	14 	1 	5 	0.0 	-1013.0 	19 	8 	8 	1.0 	-1018.0 	[2, 0] 	0
main	207 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	24 	5 	5 	1.0 	-1023.0 	[2, 0] 	0
main	208 	8 	 T1T2 	 0.0 	14 	8 	4 	0.0 	-1013.0 	22 	3 	8 	0.0 	-1021.0 	[2, 0] 	0
main	209 	8 	 T1T2 	 0.0 	14 	7 	1 	0.0 	-1013.0 	15 	1 	7 	0.0 	-1014.0 	[2, 0] 	0
main	210 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	8 	6 	3 	0.0 	-1007.0 	[2, 0] 	0
main	211 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	11 	8 	1 	0.0 	-1010.0 	[2, 0] 	0
main	212 	8 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	16 	9 	9 	1.0 	-1015.0 	[2, 0] 	0
main	213 	8 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	14 	1 	1 	1.0 	-1013.0 	[2, 0] 	0
main	214 	8 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	7 	1 	1 	1.0 	-1006.0 	[2, 0] 	0
main	215 	8 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	10 	1 	1 	1.0 	-1009.0 	[2, 0] 	0
main	216 	8 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	13 	0 	1 	0.0 	-1012.0 	[2, 0] 	0
main	217 	8 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	18 	0 	8 	0.0 	-1017.0 	[2, 0] 	0
main	218 	8 	 T1T2 	 0.0 	8 	3 	5 	0.0 	-1007.0 	16 	7 	7 	1.0 	-1015.0 	[2, 0] 	0
main	219 	8 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	9 	5 	5 	1.0 	-1008.0 	[2, 0] 	0
main	220 	8 	 T1T2 	 0.0 	10 	2 	4 	0.0 	-1009.0 	12 	4 	9 	0.0 	-1011.0 	[-6, 0] 	0
main	221 	8 	 T1T2 	 0.0 	10 	0 	4 	0.0 	-1009.0 	15 	6 	6 	1.0 	-1014.0 	[-6, 0] 	0
main	222 	8 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	20 	7 	3 	0.0 	-1019.0 	[-6, 0] 	0
main	223 	8 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	18 	8 	8 	1.0 	-1017.0 	[-6, 0] 	0
main	224 	8 	 T1T2 	 0.0 	10 	6 	2 	0.0 	-1009.0 	11 	2 	1 	0.0 	-1010.0 	[-6, 0] 	0
main	225 	8 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	16 	2 	2 	1.0 	-1015.0 	[-6, 0] 	0
main	226 	8 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	19 	4 	4 	1.0 	-1018.0 	[-6, 0] 	0
main	227 	8 	 T1T2 	 0.0 	14 	4 	8 	0.0 	-1013.0 	24 	6 	9 	0.0 	-1023.0 	[-6, 0] 	0
main	228 	8 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	22 	6 	6 	1.0 	-1021.0 	[-6, 0] 	0
main	229 	8 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	15 	7 	7 	1.0 	-1014.0 	[-6, 0] 	0
main	230 	8 	 T1T2 	 0.0 	6 	2 	3 	0.0 	-1005.0 	8 	3 	4 	0.0 	-1007.0 	[-6, 0] 	0
main	231 	8 	 T1T2 	 0.0 	6 	3 	7 	0.0 	-1005.0 	11 	8 	8 	1.0 	-1010.0 	[-6, 0] 	0
main	232 	8 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	16 	5 	6 	0.0 	-1015.0 	[-6, 0] 	1
main	233 	8 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	14 	4 	4 	1.0 	-1013.0 	[-6, 0] 	0
main	234 	8 	 T1T2 	 0.0 	6 	6 	3 	0.0 	-1005.0 	7 	4 	4 	1.0 	-1006.0 	[-6, 0] 	0
main	235 	8 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	10 	0 	0 	1.0 	-1009.0 	[-6, 0] 	0
main	236 	8 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	13 	5 	5 	1.0 	-1012.0 	[-6, 0] 	0
main	237 	8 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	18 	6 	6 	1.0 	-1017.0 	[-6, 0] 	0
main	238 	8 	 T1T2 	 0.0 	8 	0 	4 	0.0 	-1007.0 	16 	3 	3 	1.0 	-1015.0 	[-6, 0] 	1
main	239 	8 	 T1T2 	 0.0 	8 	5 	8 	0.0 	-1007.0 	9 	8 	5 	0.0 	-1008.0 	[-6, 0] 	0
main	240 	8 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	12 	9 	8 	0.0 	-1011.0 	[6, 0] 	0
main	241 	8 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	15 	6 	6 	1.0 	-1014.0 	[6, 0] 	0
main	242 	8 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	20 	2 	2 	1.0 	-1019.0 	[6, 0] 	0
main	243 	8 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	18 	3 	3 	1.0 	-1017.0 	[6, 0] 	0
main	244 	8 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	11 	9 	9 	1.0 	-1010.0 	[6, 0] 	0
main	245 	8 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	16 	5 	5 	1.0 	-1015.0 	[6, 0] 	0
main	246 	8 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	19 	1 	1 	1.0 	-1018.0 	[6, 0] 	0
main	247 	8 	 T1T2 	 0.0 	14 	7 	9 	0.0 	-1013.0 	24 	2 	7 	0.0 	-1023.0 	[6, 0] 	0
main	248 	8 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	22 	4 	4 	1.0 	-1021.0 	[6, 0] 	0
main	249 	8 	 T1T2 	 0.0 	14 	0 	0 	1.0 	-1013.0 	15 	7 	7 	1.0 	-1014.0 	[6, 0] 	0
main	250 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	8 	0 	2 	0.0 	-1007.0 	[6, 0] 	0
main	251 	8 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	11 	2 	2 	1.0 	-1010.0 	[6, 0] 	0
main	252 	8 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	16 	6 	6 	1.0 	-1015.0 	[6, 0] 	0
main	253 	8 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	14 	8 	6 	0.0 	-1013.0 	[6, 0] 	0
main	254 	8 	 T1T2 	 0.0 	6 	4 	9 	0.0 	-1005.0 	7 	9 	1 	0.0 	-1006.0 	[6, 0] 	0
main	255 	8 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	10 	9 	0 	0.0 	-1009.0 	[6, 0] 	0
main	256 	8 	 T1T2 	 0.0 	8 	5 	7 	0.0 	-1007.0 	13 	7 	4 	0.0 	-1012.0 	[6, 0] 	0
main	257 	8 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	18 	8 	8 	1.0 	-1017.0 	[6, 0] 	0
main	258 	8 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	16 	6 	6 	1.0 	-1015.0 	[6, 0] 	0
main	259 	8 	 T1T2 	 0.0 	8 	9 	7 	0.0 	-1007.0 	9 	7 	8 	0.0 	-1008.0 	[6, 0] 	0
main	260 	8 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	12 	1 	0 	0.0 	-1011.0 	[-2, 0] 	0
main	261 	8 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	15 	1 	1 	1.0 	-1014.0 	[-2, 0] 	0
main	262 	8 	 T1T2 	 0.0 	10 	1 	8 	0.0 	-1009.0 	20 	3 	3 	1.0 	-1019.0 	[-2, 0] 	0
main	263 	8 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	18 	7 	7 	1.0 	-1017.0 	[-2, 0] 	0
main	264 	8 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	11 	6 	6 	1.0 	-1010.0 	[-2, 0] 	0
main	265 	8 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	16 	3 	3 	1.0 	-1015.0 	[-2, 0] 	0
main	266 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	19 	0 	7 	0.0 	-1018.0 	[-2, 0] 	1
main	267 	8 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	24 	4 	4 	1.0 	-1023.0 	[-2, 0] 	0
main	268 	8 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	22 	0 	0 	1.0 	-1021.0 	[-2, 0] 	0
main	269 	8 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	15 	3 	3 	1.0 	-1014.0 	[-2, 0] 	0
main	270 	8 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	8 	6 	6 	1.0 	-1007.0 	[-2, 0] 	0
main	271 	8 	 T1T2 	 0.0 	6 	6 	2 	0.0 	-1005.0 	11 	7 	6 	0.0 	-1010.0 	[-2, 0] 	0
main	272 	8 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	16 	9 	1 	0.0 	-1015.0 	[-2, 0] 	0
main	273 	8 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	14 	9 	9 	1.0 	-1013.0 	[-2, 0] 	0
main	274 	8 	 T1T2 	 0.0 	6 	7 	8 	0.0 	-1005.0 	7 	8 	1 	0.0 	-1006.0 	[-2, 0] 	0
main	275 	8 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	10 	9 	6 	0.0 	-1009.0 	[-2, 0] 	0
main	276 	8 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	13 	5 	5 	1.0 	-1012.0 	[-2, 0] 	0
main	277 	8 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	18 	5 	5 	1.0 	-1017.0 	[-2, 0] 	1
main	278 	8 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	16 	1 	1 	1.0 	-1015.0 	[-2, 0] 	0
main	279 	8 	 T1T2 	 0.0 	8 	9 	4 	0.0 	-1007.0 	9 	2 	9 	0.0 	-1008.0 	[-2, 0] 	0
main	280 	8 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	12 	8 	8 	1.0 	-1011.0 	[2, 0] 	0
main	281 	8 	 T1T2 	 0.0 	10 	5 	4 	0.0 	-1009.0 	15 	9 	5 	0.0 	-1014.0 	[2, 0] 	0
main	282 	8 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	20 	4 	4 	1.0 	-1019.0 	[2, 0] 	0
main	283 	8 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	18 	4 	4 	1.0 	-1017.0 	[2, 0] 	0
main	284 	8 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	11 	2 	2 	1.0 	-1010.0 	[2, 0] 	0
main	285 	8 	 T1T2 	 0.0 	14 	1 	9 	0.0 	-1013.0 	16 	9 	1 	0.0 	-1015.0 	[2, 0] 	0
main	286 	8 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	19 	6 	6 	1.0 	-1018.0 	[2, 0] 	0
main	287 	8 	 T1T2 	 0.0 	14 	0 	9 	0.0 	-1013.0 	24 	3 	3 	1.0 	-1023.0 	[2, 0] 	0
main	288 	8 	 T1T2 	 0.0 	14 	0 	0 	1.0 	-1013.0 	22 	4 	4 	1.0 	-1021.0 	[2, 0] 	1
main	289 	8 	 T1T2 	 0.0 	14 	3 	0 	0.0 	-1013.0 	15 	0 	3 	0.0 	-1014.0 	[2, 0] 	0
main	290 	8 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	8 	4 	1 	0.0 	-1007.0 	[2, 0] 	0
main	291 	8 	 T1T2 	 0.0 	6 	7 	4 	0.0 	-1005.0 	11 	3 	6 	0.0 	-1010.0 	[2, 0] 	0
main	292 	8 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	16 	7 	4 	0.0 	-1015.0 	[2, 0] 	0
main	293 	8 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	14 	7 	0 	0.0 	-1013.0 	[2, 0] 	0
main	294 	8 	 T1T2 	 0.0 	6 	8 	3 	0.0 	-1005.0 	7 	7 	8 	0.0 	-1006.0 	[2, 0] 	0
main	295 	8 	 T1T2 	 0.0 	8 	1 	2 	0.0 	-1007.0 	10 	2 	1 	0.0 	-1009.0 	[2, 0] 	0
main	296 	8 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	13 	3 	3 	1.0 	-1012.0 	[2, 0] 	0
main	297 	8 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	18 	1 	7 	0.0 	-1017.0 	[2, 0] 	0
main	298 	8 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	16 	3 	3 	1.0 	-1015.0 	[2, 0] 	0
main	299 	8 	 T1T2 	 0.0 	8 	6 	9 	0.0 	-1007.0 	9 	9 	3 	0.0 	-1008.0 	[2, 0] 	1
main	300 	8 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	12 	9 	9 	1.0 	-1011.0 	[-6, 0] 	0
main	301 	8 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	15 	6 	6 	1.0 	-1014.0 	[-6, 0] 	0
main	302 	8 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	20 	5 	5 	1.0 	-1019.0 	[-6, 0] 	0
main	303 	8 	 T1T2 	 0.0 	10 	7 	5 	0.0 	-1009.0 	18 	5 	7 	0.0 	-1017.0 	[-6, 0] 	0
main	304 	8 	 T1T2 	 0.0 	10 	4 	8 	0.0 	-1009.0 	11 	5 	0 	0.0 	-1010.0 	[-6, 0] 	0
main	305 	8 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	16 	5 	5 	1.0 	-1015.0 	[-6, 0] 	0
main	306 	8 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	19 	1 	1 	1.0 	-1018.0 	[-6, 0] 	0
main	307 	8 	 T1T2 	 0.0 	14 	0 	0 	1.0 	-1013.0 	24 	9 	9 	1.0 	-1023.0 	[-6, 0] 	0
main	308 	8 	 T1T2 	 0.0 	14 	0 	8 	0.0 	-1013.0 	22 	8 	0 	0.0 	-1021.0 	[-6, 0] 	0
main	309 	8 	 T1T2 	 0.0 	14 	7 	8 	0.0 	-1013.0 	15 	6 	0 	0.0 	-1014.0 	[-6, 0] 	0
main	310 	8 	 T1T2 	 0.0 	6 	0 	6 	0.0 	-1005.0 	8 	6 	7 	0.0 	-1007.0 	[-6, 0] 	0
main	311 	8 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	11 	6 	6 	1.0 	-1010.0 	[-6, 0] 	0
main	312 	8 	 T1T2 	 0.0 	6 	0 	1 	0.0 	-1005.0 	16 	9 	9 	1.0 	-1015.0 	[-6, 0] 	0
main	313 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	14 	5 	5 	1.0 	-1013.0 	[-6, 0] 	0
main	314 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	7 	6 	6 	1.0 	-1006.0 	[-6, 0] 	0
main	315 	8 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	10 	2 	2 	1.0 	-1009.0 	[-6, 0] 	0
main	316 	8 	 T1T2 	 0.0 	8 	0 	4 	0.0 	-1007.0 	13 	4 	0 	0.0 	-1012.0 	[-6, 0] 	0
main	317 	8 	 T1T2 	 0.0 	8 	6 	2 	0.0 	-1007.0 	18 	0 	6 	0.0 	-1017.0 	[-6, 0] 	0
main	318 	8 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	16 	5 	5 	1.0 	-1015.0 	[-6, 0] 	0
main	319 	8 	 T1T2 	 0.0 	8 	5 	1 	0.0 	-1007.0 	9 	6 	6 	1.0 	-1008.0 	[-6, 0] 	0
main	320 	8 	 T1T2 	 0.0 	10 	9 	2 	0.0 	-1009.0 	12 	2 	6 	0.0 	-1011.0 	[6, 0] 	0
main	321 	8 	 T1T2 	 0.0 	10 	7 	3 	0.0 	-1009.0 	15 	0 	7 	0.0 	-1014.0 	[6, 0] 	0
main	322 	8 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	20 	2 	2 	1.0 	-1019.0 	[6, 0] 	1
main	323 	8 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	18 	9 	9 	1.0 	-1017.0 	[6, 0] 	0
main	324 	8 	 T1T2 	 0.0 	10 	9 	2 	0.0 	-1009.0 	11 	2 	9 	0.0 	-1010.0 	[6, 0] 	0
main	325 	8 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	16 	9 	0 	0.0 	-1015.0 	[6, 0] 	0
main	326 	8 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	19 	8 	8 	1.0 	-1018.0 	[6, 0] 	0
main	327 	8 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	24 	2 	2 	1.0 	-1023.0 	[6, 0] 	0
main	328 	8 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	22 	6 	6 	1.0 	-1021.0 	[6, 0] 	0
main	329 	8 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	15 	1 	1 	1.0 	-1014.0 	[6, 0] 	0
main	330 	8 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	8 	1 	1 	1.0 	-1007.0 	[6, 0] 	0
main	331 	8 	 T1T2 	 0.0 	6 	0 	0 	1.0 	-1005.0 	11 	5 	5 	1.0 	-1010.0 	[6, 0] 	0
main	332 	8 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	16 	5 	5 	1.0 	-1015.0 	[6, 0] 	0
main	333 	8 	 T1T2 	 0.0 	6 	0 	0 	1.0 	-1005.0 	14 	7 	7 	1.0 	-1013.0 	[6, 0] 	1
main	334 	8 	 T1T2 	 0.0 	6 	3 	6 	0.0 	-1005.0 	7 	6 	5 	0.0 	-1006.0 	[6, 0] 	0
main	335 	8 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	10 	7 	7 	1.0 	-1009.0 	[6, 0] 	0
main	336 	8 	 T1T2 	 0.0 	8 	1 	5 	0.0 	-1007.0 	13 	8 	8 	1.0 	-1012.0 	[6, 0] 	0
main	337 	8 	 T1T2 	 0.0 	8 	4 	2 	0.0 	-1007.0 	18 	6 	4 	0.0 	-1017.0 	[6, 0] 	0
main	338 	8 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	16 	2 	2 	1.0 	-1015.0 	[6, 0] 	0
main	339 	8 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	9 	1 	1 	1.0 	-1008.0 	[6, 0] 	0
main	340 	8 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	12 	9 	9 	1.0 	-1011.0 	[-2, 0] 	0
main	341 	8 	 T1T2 	 0.0 	10 	9 	5 	0.0 	-1009.0 	15 	5 	9 	0.0 	-1014.0 	[-2, 0] 	0
main	342 	8 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	20 	7 	3 	0.0 	-1019.0 	[-2, 0] 	0
main	343 	8 	 T1T2 	 0.0 	10 	0 	9 	0.0 	-1009.0 	18 	1 	0 	0.0 	-1017.0 	[-2, 0] 	0
main	344 	8 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	11 	2 	2 	1.0 	-1010.0 	[-2, 0] 	1
main	345 	8 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	16 	9 	9 	1.0 	-1015.0 	[-2, 0] 	0
main	346 	8 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	19 	7 	7 	1.0 	-1018.0 	[-2, 0] 	0
main	347 	8 	 T1T2 	 0.0 	14 	9 	6 	0.0 	-1013.0 	24 	5 	1 	0.0 	-1023.0 	[-2, 0] 	0
main	348 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	22 	5 	5 	1.0 	-1021.0 	[-2, 0] 	0
main	349 	8 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	15 	5 	5 	1.0 	-1014.0 	[-2, 0] 	0
main	350 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	8 	8 	8 	1.0 	-1007.0 	[-2, 0] 	0
main	351 	8 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	11 	4 	4 	1.0 	-1010.0 	[-2, 0] 	0
main	352 	8 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	16 	7 	7 	1.0 	-1015.0 	[-2, 0] 	0
main	353 	8 	 T1T2 	 0.0 	6 	7 	7 	1.0 	-1005.0 	14 	6 	6 	1.0 	-1013.0 	[-2, 0] 	0
main	354 	8 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	7 	0 	0 	1.0 	-1006.0 	[-2, 0] 	0
main	355 	8 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	10 	0 	4 	0.0 	-1009.0 	[-2, 0] 	1
main	356 	8 	 T1T2 	 0.0 	8 	7 	1 	0.0 	-1007.0 	13 	6 	6 	1.0 	-1012.0 	[-2, 0] 	0
main	357 	8 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	18 	2 	2 	1.0 	-1017.0 	[-2, 0] 	0
main	358 	8 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	16 	0 	0 	1.0 	-1015.0 	[-2, 0] 	0
main	359 	8 	 T1T2 	 0.0 	8 	0 	0 	1.0 	-1007.0 	9 	3 	3 	1.0 	-1008.0 	[-2, 0] 	0
main	360 	8 	 T1T2 	 0.0 	10 	0 	4 	0.0 	-1009.0 	12 	8 	8 	1.0 	-1011.0 	[2, 0] 	0
main	361 	8 	 T1T2 	 0.0 	10 	0 	9 	0.0 	-1009.0 	15 	9 	0 	0.0 	-1014.0 	[2, 0] 	0
main	362 	8 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	20 	3 	4 	0.0 	-1019.0 	[2, 0] 	0
main	363 	8 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	18 	7 	7 	1.0 	-1017.0 	[2, 0] 	0
main	364 	8 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	11 	6 	6 	1.0 	-1010.0 	[2, 0] 	0
main	365 	8 	 T1T2 	 0.0 	14 	0 	4 	0.0 	-1013.0 	16 	2 	2 	1.0 	-1015.0 	[2, 0] 	0
main	366 	8 	 T1T2 	 0.0 	14 	7 	7 	1.0 	-1013.0 	19 	4 	4 	1.0 	-1018.0 	[2, 0] 	1
main	367 	8 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	24 	3 	3 	1.0 	-1023.0 	[2, 0] 	0
main	368 	8 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	22 	0 	0 	1.0 	-1021.0 	[2, 0] 	0
main	369 	8 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	15 	8 	8 	1.0 	-1014.0 	[2, 0] 	0
main	370 	8 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	8 	3 	3 	1.0 	-1007.0 	[2, 0] 	0
main	371 	8 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	11 	7 	7 	1.0 	-1010.0 	[2, 0] 	0
main	372 	8 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	16 	8 	8 	1.0 	-1015.0 	[2, 0] 	0
main	373 	8 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	14 	0 	0 	1.0 	-1013.0 	[2, 0] 	0
main	374 	8 	 T1T2 	 0.0 	6 	5 	3 	0.0 	-1005.0 	7 	0 	5 	0.0 	-1006.0 	[2, 0] 	0
main	375 	8 	 T1T2 	 0.0 	8 	0 	0 	1.0 	-1007.0 	10 	2 	2 	1.0 	-1009.0 	[2, 0] 	0
main	376 	8 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	13 	4 	4 	1.0 	-1012.0 	[2, 0] 	0
