experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	spatialPos	timingBlips
main	188 	14 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	13 	2 	2 	1.0 	-1012.0 	[6, 0] 	0
main	189 	14 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	18 	8 	8 	1.0 	-1017.0 	[6, 0] 	0
main	190 	14 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	7 	7 	7 	1.0 	-1006.0 	[6, 0] 	1
main	191 	14 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	8 	0 	6 	0.0 	-1007.0 	[6, 0] 	0
main	192 	14 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	14 	5 	5 	1.0 	-1013.0 	[6, 0] 	0
main	193 	14 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	11 	1 	6 	0.0 	-1010.0 	[6, 0] 	0
main	194 	14 	 T1T2 	 0.0 	6 	0 	0 	1.0 	-1005.0 	16 	7 	7 	1.0 	-1015.0 	[6, 0] 	0
main	195 	14 	 T1T2 	 0.0 	14 	0 	5 	0.0 	-1013.0 	15 	5 	0 	0.0 	-1014.0 	[6, 0] 	0
main	196 	14 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	16 	7 	7 	1.0 	-1015.0 	[6, 0] 	0
main	197 	14 	 T1T2 	 0.0 	14 	0 	3 	0.0 	-1013.0 	22 	9 	9 	1.0 	-1021.0 	[6, 0] 	0
main	198 	14 	 T1T2 	 0.0 	14 	7 	7 	1.0 	-1013.0 	19 	4 	9 	0.0 	-1018.0 	[6, 0] 	0
main	199 	14 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	24 	8 	8 	1.0 	-1023.0 	[6, 0] 	0
main	200 	14 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	11 	9 	9 	1.0 	-1010.0 	[-2, 0] 	0
main	201 	14 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	12 	1 	0 	0.0 	-1011.0 	[-2, 0] 	1
main	202 	14 	 T1T2 	 0.0 	10 	4 	1 	0.0 	-1009.0 	18 	1 	1 	1.0 	-1017.0 	[-2, 0] 	0
main	203 	14 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	15 	2 	2 	1.0 	-1014.0 	[-2, 0] 	0
main	204 	14 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	20 	8 	8 	1.0 	-1019.0 	[-2, 0] 	0
main	205 	14 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	9 	9 	9 	1.0 	-1008.0 	[-2, 0] 	0
main	206 	14 	 T1T2 	 0.0 	8 	0 	9 	0.0 	-1007.0 	10 	5 	7 	0.0 	-1009.0 	[-2, 0] 	0
main	207 	14 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	16 	1 	8 	0.0 	-1015.0 	[-2, 0] 	0
main	208 	14 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	13 	9 	9 	1.0 	-1012.0 	[-2, 0] 	0
main	209 	14 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	18 	0 	1 	0.0 	-1017.0 	[-2, 0] 	0
main	210 	14 	 T1T2 	 0.0 	6 	7 	7 	1.0 	-1005.0 	7 	4 	4 	1.0 	-1006.0 	[-2, 0] 	0
main	211 	14 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	8 	8 	2 	0.0 	-1007.0 	[-2, 0] 	0
main	212 	14 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	14 	3 	3 	1.0 	-1013.0 	[-2, 0] 	1
main	213 	14 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	11 	1 	1 	1.0 	-1010.0 	[-2, 0] 	0
main	214 	14 	 T1T2 	 0.0 	6 	1 	8 	0.0 	-1005.0 	16 	8 	2 	0.0 	-1015.0 	[-2, 0] 	0
main	215 	14 	 T1T2 	 0.0 	14 	9 	5 	0.0 	-1013.0 	15 	5 	1 	0.0 	-1014.0 	[-2, 0] 	0
main	216 	14 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	16 	4 	4 	1.0 	-1015.0 	[-2, 0] 	0
main	217 	14 	 T1T2 	 0.0 	14 	8 	5 	0.0 	-1013.0 	22 	5 	5 	1.0 	-1021.0 	[-2, 0] 	0
main	218 	14 	 T1T2 	 0.0 	14 	7 	6 	0.0 	-1013.0 	19 	8 	7 	0.0 	-1018.0 	[-2, 0] 	0
main	219 	14 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	24 	4 	4 	1.0 	-1023.0 	[-2, 0] 	0
main	220 	14 	 T1T2 	 0.0 	10 	1 	2 	0.0 	-1009.0 	11 	0 	0 	1.0 	-1010.0 	[2, 0] 	0
main	221 	14 	 T1T2 	 0.0 	10 	4 	5 	0.0 	-1009.0 	12 	5 	6 	0.0 	-1011.0 	[2, 0] 	0
main	222 	14 	 T1T2 	 0.0 	10 	1 	4 	0.0 	-1009.0 	18 	0 	8 	0.0 	-1017.0 	[2, 0] 	0
main	223 	14 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	15 	9 	9 	1.0 	-1014.0 	[2, 0] 	0
main	224 	14 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	20 	5 	5 	1.0 	-1019.0 	[2, 0] 	1
main	225 	14 	 T1T2 	 0.0 	8 	7 	2 	0.0 	-1007.0 	9 	2 	0 	0.0 	-1008.0 	[2, 0] 	0
main	226 	14 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	10 	7 	4 	0.0 	-1009.0 	[2, 0] 	0
main	227 	14 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	16 	7 	7 	1.0 	-1015.0 	[2, 0] 	0
main	228 	14 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	13 	1 	1 	1.0 	-1012.0 	[2, 0] 	0
main	229 	14 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	18 	6 	6 	1.0 	-1017.0 	[2, 0] 	0
main	230 	14 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	7 	6 	6 	1.0 	-1006.0 	[2, 0] 	0
main	231 	14 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	8 	0 	1 	0.0 	-1007.0 	[2, 0] 	0
main	232 	14 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	14 	3 	3 	1.0 	-1013.0 	[2, 0] 	0
main	233 	14 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	11 	9 	9 	1.0 	-1010.0 	[2, 0] 	0
main	234 	14 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	16 	5 	5 	1.0 	-1015.0 	[2, 0] 	0
main	235 	14 	 T1T2 	 0.0 	14 	5 	4 	0.0 	-1013.0 	15 	4 	5 	0.0 	-1014.0 	[2, 0] 	1
main	236 	14 	 T1T2 	 0.0 	14 	8 	4 	0.0 	-1013.0 	16 	4 	8 	0.0 	-1015.0 	[2, 0] 	0
main	237 	14 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	22 	3 	3 	1.0 	-1021.0 	[2, 0] 	0
main	238 	14 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	19 	5 	5 	1.0 	-1018.0 	[2, 0] 	0
main	239 	14 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	24 	6 	6 	1.0 	-1023.0 	[2, 0] 	0
main	240 	14 	 T1T2 	 0.0 	10 	0 	0 	1.0 	-1009.0 	11 	5 	5 	1.0 	-1010.0 	[-6, 0] 	0
main	241 	14 	 T1T2 	 0.0 	10 	5 	2 	0.0 	-1009.0 	12 	6 	5 	0.0 	-1011.0 	[-6, 0] 	0
main	242 	14 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	18 	7 	7 	1.0 	-1017.0 	[-6, 0] 	0
main	243 	14 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	15 	3 	3 	1.0 	-1014.0 	[-6, 0] 	0
main	244 	14 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	20 	8 	8 	1.0 	-1019.0 	[-6, 0] 	0
main	245 	14 	 T1T2 	 0.0 	8 	7 	4 	0.0 	-1007.0 	9 	4 	7 	0.0 	-1008.0 	[-6, 0] 	0
main	246 	14 	 T1T2 	 0.0 	8 	6 	5 	0.0 	-1007.0 	10 	5 	6 	0.0 	-1009.0 	[-6, 0] 	1
main	247 	14 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	16 	6 	2 	0.0 	-1015.0 	[-6, 0] 	0
main	248 	14 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	13 	0 	2 	0.0 	-1012.0 	[-6, 0] 	0
main	249 	14 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	18 	2 	2 	1.0 	-1017.0 	[-6, 0] 	0
main	250 	14 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	7 	0 	1 	0.0 	-1006.0 	[-6, 0] 	0
main	251 	14 	 T1T2 	 0.0 	6 	7 	7 	1.0 	-1005.0 	8 	6 	6 	1.0 	-1007.0 	[-6, 0] 	0
main	252 	14 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	14 	4 	4 	1.0 	-1013.0 	[-6, 0] 	0
main	253 	14 	 T1T2 	 0.0 	6 	7 	7 	1.0 	-1005.0 	11 	0 	2 	0.0 	-1010.0 	[-6, 0] 	0
main	254 	14 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	16 	6 	6 	1.0 	-1015.0 	[-6, 0] 	0
main	255 	14 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	15 	1 	1 	1.0 	-1014.0 	[-6, 0] 	0
main	256 	14 	 T1T2 	 0.0 	14 	9 	2 	0.0 	-1013.0 	16 	6 	9 	0.0 	-1015.0 	[-6, 0] 	0
main	257 	14 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	22 	8 	8 	1.0 	-1021.0 	[-6, 0] 	0
main	258 	14 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	19 	4 	4 	1.0 	-1018.0 	[-6, 0] 	1
main	259 	14 	 T1T2 	 0.0 	14 	4 	2 	0.0 	-1013.0 	24 	7 	4 	0.0 	-1023.0 	[-6, 0] 	0
main	260 	14 	 T1T2 	 0.0 	10 	0 	6 	0.0 	-1009.0 	11 	6 	0 	0.0 	-1010.0 	[6, 0] 	0
main	261 	14 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	12 	6 	6 	1.0 	-1011.0 	[6, 0] 	0
main	262 	14 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	18 	6 	6 	1.0 	-1017.0 	[6, 0] 	0
main	263 	14 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	15 	6 	6 	1.0 	-1014.0 	[6, 0] 	0
main	264 	14 	 T1T2 	 0.0 	10 	1 	2 	0.0 	-1009.0 	20 	8 	8 	1.0 	-1019.0 	[6, 0] 	0
main	265 	14 	 T1T2 	 0.0 	8 	9 	5 	0.0 	-1007.0 	9 	5 	9 	0.0 	-1008.0 	[6, 0] 	0
main	266 	14 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	10 	1 	3 	0.0 	-1009.0 	[6, 0] 	0
main	267 	14 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	16 	4 	4 	1.0 	-1015.0 	[6, 0] 	0
main	268 	14 	 T1T2 	 0.0 	8 	0 	2 	0.0 	-1007.0 	13 	2 	7 	0.0 	-1012.0 	[6, 0] 	1
main	269 	14 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	18 	0 	1 	0.0 	-1017.0 	[6, 0] 	1
main	270 	14 	 T1T2 	 0.0 	6 	3 	2 	0.0 	-1005.0 	7 	8 	8 	1.0 	-1006.0 	[6, 0] 	0
main	271 	14 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	8 	9 	3 	0.0 	-1007.0 	[6, 0] 	0
main	272 	14 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	14 	8 	8 	1.0 	-1013.0 	[6, 0] 	0
main	273 	14 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	11 	4 	6 	0.0 	-1010.0 	[6, 0] 	0
main	274 	14 	 T1T2 	 0.0 	6 	7 	7 	1.0 	-1005.0 	16 	8 	8 	1.0 	-1015.0 	[6, 0] 	0
main	275 	14 	 T1T2 	 0.0 	14 	9 	7 	0.0 	-1013.0 	15 	5 	9 	0.0 	-1014.0 	[6, 0] 	0
main	276 	14 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	16 	2 	8 	0.0 	-1015.0 	[6, 0] 	0
main	277 	14 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	22 	9 	9 	1.0 	-1021.0 	[6, 0] 	0
main	278 	14 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	19 	6 	6 	1.0 	-1018.0 	[6, 0] 	0
main	279 	14 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	24 	7 	7 	1.0 	-1023.0 	[6, 0] 	0
main	280 	14 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	11 	3 	3 	1.0 	-1010.0 	[-2, 0] 	0
main	281 	14 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	12 	1 	5 	0.0 	-1011.0 	[-2, 0] 	0
main	282 	14 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	18 	3 	3 	1.0 	-1017.0 	[-2, 0] 	0
main	283 	14 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	15 	5 	5 	1.0 	-1014.0 	[-2, 0] 	0
main	284 	14 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	20 	0 	6 	0.0 	-1019.0 	[-2, 0] 	0
main	285 	14 	 T1T2 	 0.0 	8 	0 	9 	0.0 	-1007.0 	9 	9 	0 	0.0 	-1008.0 	[-2, 0] 	0
main	286 	14 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	10 	0 	6 	0.0 	-1009.0 	[-2, 0] 	0
main	287 	14 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	16 	2 	2 	1.0 	-1015.0 	[-2, 0] 	0
main	288 	14 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	13 	2 	2 	1.0 	-1012.0 	[-2, 0] 	0
main	289 	14 	 T1T2 	 0.0 	8 	6 	3 	0.0 	-1007.0 	18 	0 	6 	0.0 	-1017.0 	[-2, 0] 	0
main	290 	14 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	7 	3 	3 	1.0 	-1006.0 	[-2, 0] 	0
main	291 	14 	 T1T2 	 0.0 	6 	7 	8 	0.0 	-1005.0 	8 	9 	4 	0.0 	-1007.0 	[-2, 0] 	0
main	292 	14 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	14 	0 	2 	0.0 	-1013.0 	[-2, 0] 	1
main	293 	14 	 T1T2 	 0.0 	6 	1 	3 	0.0 	-1005.0 	11 	3 	2 	0.0 	-1010.0 	[-2, 0] 	0
main	294 	14 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	16 	2 	2 	1.0 	-1015.0 	[-2, 0] 	0
main	295 	14 	 T1T2 	 0.0 	14 	6 	3 	0.0 	-1013.0 	15 	3 	3 	1.0 	-1014.0 	[-2, 0] 	0
main	296 	14 	 T1T2 	 0.0 	14 	0 	0 	1.0 	-1013.0 	16 	2 	4 	0.0 	-1015.0 	[-2, 0] 	0
main	297 	14 	 T1T2 	 0.0 	14 	7 	7 	1.0 	-1013.0 	22 	3 	3 	1.0 	-1021.0 	[-2, 0] 	0
main	298 	14 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	19 	8 	8 	1.0 	-1018.0 	[-2, 0] 	0
main	299 	14 	 T1T2 	 0.0 	14 	0 	5 	0.0 	-1013.0 	24 	5 	0 	0.0 	-1023.0 	[-2, 0] 	0
main	300 	14 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	11 	2 	2 	1.0 	-1010.0 	[2, 0] 	0
main	301 	14 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	12 	3 	0 	0.0 	-1011.0 	[2, 0] 	0
main	302 	14 	 T1T2 	 0.0 	10 	9 	1 	0.0 	-1009.0 	18 	5 	9 	0.0 	-1017.0 	[2, 0] 	0
main	303 	14 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	15 	1 	0 	0.0 	-1014.0 	[2, 0] 	1
main	304 	14 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	20 	6 	6 	1.0 	-1019.0 	[2, 0] 	0
main	305 	14 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	9 	8 	8 	1.0 	-1008.0 	[2, 0] 	0
main	306 	14 	 T1T2 	 0.0 	8 	4 	2 	0.0 	-1007.0 	10 	0 	3 	0.0 	-1009.0 	[2, 0] 	0
main	307 	14 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	16 	1 	1 	1.0 	-1015.0 	[2, 0] 	0
main	308 	14 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	13 	3 	6 	0.0 	-1012.0 	[2, 0] 	0
main	309 	14 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	18 	8 	8 	1.0 	-1017.0 	[2, 0] 	0
main	310 	14 	 T1T2 	 0.0 	6 	9 	2 	0.0 	-1005.0 	7 	2 	0 	0.0 	-1006.0 	[2, 0] 	0
main	311 	14 	 T1T2 	 0.0 	6 	7 	3 	0.0 	-1005.0 	8 	0 	7 	0.0 	-1007.0 	[2, 0] 	0
main	312 	14 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	14 	1 	1 	1.0 	-1013.0 	[2, 0] 	0
main	313 	14 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	11 	9 	9 	1.0 	-1010.0 	[2, 0] 	0
main	314 	14 	 T1T2 	 0.0 	6 	0 	4 	0.0 	-1005.0 	16 	4 	0 	0.0 	-1015.0 	[2, 0] 	1
main	315 	14 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	15 	6 	6 	1.0 	-1014.0 	[2, 0] 	0
main	316 	14 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	16 	7 	6 	0.0 	-1015.0 	[2, 0] 	0
main	317 	14 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	22 	6 	6 	1.0 	-1021.0 	[2, 0] 	0
main	318 	14 	 T1T2 	 0.0 	14 	7 	2 	0.0 	-1013.0 	19 	9 	9 	1.0 	-1018.0 	[2, 0] 	0
main	319 	14 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	24 	7 	7 	1.0 	-1023.0 	[2, 0] 	0
main	320 	14 	 T1T2 	 0.0 	10 	4 	3 	0.0 	-1009.0 	11 	3 	4 	0.0 	-1010.0 	[-6, 0] 	0
main	321 	14 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	12 	0 	6 	0.0 	-1011.0 	[-6, 0] 	0
main	322 	14 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	18 	8 	8 	1.0 	-1017.0 	[-6, 0] 	0
main	323 	14 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	15 	8 	8 	1.0 	-1014.0 	[-6, 0] 	0
main	324 	14 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	20 	8 	8 	1.0 	-1019.0 	[-6, 0] 	0
main	325 	14 	 T1T2 	 0.0 	8 	5 	1 	0.0 	-1007.0 	9 	1 	5 	0.0 	-1008.0 	[-6, 0] 	0
main	326 	14 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	10 	3 	3 	1.0 	-1009.0 	[-6, 0] 	1
main	327 	14 	 T1T2 	 0.0 	8 	0 	7 	0.0 	-1007.0 	16 	3 	3 	1.0 	-1015.0 	[-6, 0] 	0
main	328 	14 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	13 	6 	6 	1.0 	-1012.0 	[-6, 0] 	0
main	329 	14 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	18 	0 	7 	0.0 	-1017.0 	[-6, 0] 	0
main	330 	14 	 T1T2 	 0.0 	6 	7 	7 	1.0 	-1005.0 	7 	3 	3 	1.0 	-1006.0 	[-6, 0] 	0
main	331 	14 	 T1T2 	 0.0 	6 	0 	0 	1.0 	-1005.0 	8 	8 	8 	1.0 	-1007.0 	[-6, 0] 	0
main	332 	14 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	14 	8 	8 	1.0 	-1013.0 	[-6, 0] 	0
main	333 	14 	 T1T2 	 0.0 	6 	0 	9 	0.0 	-1005.0 	11 	9 	7 	0.0 	-1010.0 	[-6, 0] 	0
main	334 	14 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	16 	4 	4 	1.0 	-1015.0 	[-6, 0] 	0
main	335 	14 	 T1T2 	 0.0 	14 	9 	6 	0.0 	-1013.0 	15 	6 	9 	0.0 	-1014.0 	[-6, 0] 	0
main	336 	14 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	16 	2 	0 	0.0 	-1015.0 	[-6, 0] 	0
main	337 	14 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	22 	0 	0 	1.0 	-1021.0 	[-6, 0] 	1
main	338 	14 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	19 	8 	8 	1.0 	-1018.0 	[-6, 0] 	0
main	339 	14 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	24 	9 	9 	1.0 	-1023.0 	[-6, 0] 	0
main	340 	14 	 T1T2 	 0.0 	10 	7 	1 	0.0 	-1009.0 	11 	6 	6 	1.0 	-1010.0 	[6, 0] 	0
main	341 	14 	 T1T2 	 0.0 	10 	0 	0 	1.0 	-1009.0 	12 	3 	3 	1.0 	-1011.0 	[6, 0] 	0
main	342 	14 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	18 	0 	2 	0.0 	-1017.0 	[6, 0] 	0
main	343 	14 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	15 	0 	3 	0.0 	-1014.0 	[6, 0] 	0
main	344 	14 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	20 	8 	8 	1.0 	-1019.0 	[6, 0] 	0
main	345 	14 	 T1T2 	 0.0 	8 	1 	3 	0.0 	-1007.0 	9 	3 	7 	0.0 	-1008.0 	[6, 0] 	0
main	346 	14 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	10 	6 	6 	1.0 	-1009.0 	[6, 0] 	0
main	347 	14 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	16 	2 	2 	1.0 	-1015.0 	[6, 0] 	0
main	348 	14 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	13 	5 	5 	1.0 	-1012.0 	[6, 0] 	1
main	349 	14 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	18 	3 	3 	1.0 	-1017.0 	[6, 0] 	0
main	350 	14 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	7 	7 	0 	0.0 	-1006.0 	[6, 0] 	0
main	351 	14 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	8 	7 	7 	1.0 	-1007.0 	[6, 0] 	0
main	352 	14 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	14 	0 	0 	1.0 	-1013.0 	[6, 0] 	0
main	353 	14 	 T1T2 	 0.0 	6 	0 	5 	0.0 	-1005.0 	11 	5 	9 	0.0 	-1010.0 	[6, 0] 	0
main	354 	14 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	16 	7 	7 	1.0 	-1015.0 	[6, 0] 	0
main	355 	14 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	15 	7 	7 	1.0 	-1014.0 	[6, 0] 	0
main	356 	14 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	16 	5 	5 	1.0 	-1015.0 	[6, 0] 	0
main	357 	14 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	22 	8 	8 	1.0 	-1021.0 	[6, 0] 	0
main	358 	14 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	19 	5 	5 	1.0 	-1018.0 	[6, 0] 	0
main	359 	14 	 T1T2 	 0.0 	14 	7 	7 	1.0 	-1013.0 	24 	9 	8 	0.0 	-1023.0 	[6, 0] 	0
main	360 	14 	 T1T2 	 0.0 	10 	6 	8 	0.0 	-1009.0 	11 	8 	6 	0.0 	-1010.0 	[-2, 0] 	0
main	361 	14 	 T1T2 	 0.0 	10 	9 	0 	0.0 	-1009.0 	12 	3 	9 	0.0 	-1011.0 	[-2, 0] 	0
main	362 	14 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	18 	7 	7 	1.0 	-1017.0 	[-2, 0] 	0
main	363 	14 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	15 	2 	2 	1.0 	-1014.0 	[-2, 0] 	0
main	364 	14 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	20 	4 	4 	1.0 	-1019.0 	[-2, 0] 	0
main	365 	14 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	9 	0 	0 	1.0 	-1008.0 	[-2, 0] 	0
main	366 	14 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	10 	0 	0 	1.0 	-1009.0 	[-2, 0] 	0
main	367 	14 	 T1T2 	 0.0 	8 	0 	3 	0.0 	-1007.0 	16 	3 	0 	0.0 	-1015.0 	[-2, 0] 	0
main	368 	14 	 T1T2 	 0.0 	8 	0 	1 	0.0 	-1007.0 	13 	2 	2 	1.0 	-1012.0 	[-2, 0] 	0
main	369 	14 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	18 	1 	1 	1.0 	-1017.0 	[-2, 0] 	0
main	370 	14 	 T1T2 	 0.0 	6 	6 	3 	0.0 	-1005.0 	7 	3 	7 	0.0 	-1006.0 	[-2, 0] 	0
main	371 	14 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	8 	8 	8 	1.0 	-1007.0 	[-2, 0] 	1
main	372 	14 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	14 	3 	3 	1.0 	-1013.0 	[-2, 0] 	0
main	373 	14 	 T1T2 	 0.0 	6 	7 	7 	1.0 	-1005.0 	11 	6 	8 	0.0 	-1010.0 	[-2, 0] 	0
main	374 	14 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	16 	6 	6 	1.0 	-1015.0 	[-2, 0] 	0
main	375 	14 	 T1T2 	 0.0 	14 	5 	4 	0.0 	-1013.0 	15 	4 	5 	0.0 	-1014.0 	[-2, 0] 	0
main	376 	14 	 T1T2 	 0.0 	14 	5 	7 	0.0 	-1013.0 	16 	8 	5 	0.0 	-1015.0 	[-2, 0] 	0
