experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,answerPos1,answer1,response1,correct1,responsePosRelative1,spatialPos,timingBlips
main,274,16, T1T2 ,0,14,2,2,1,-1013,15,4,4,1,-1014,"[2, 0] ",0
main,275,16, T1T2 ,0,8,0,8,0,-1007,13,7,8,0,-1012,"[2, 0] ",0
main,276,16, T1T2 ,0,8,9,9,1,-1007,10,0,6,0,-1009,"[2, 0] ",0
main,277,16, T1T2 ,0,8,1,8,0,-1007,16,0,1,0,-1015,"[2, 0] ",0
main,278,16, T1T2 ,0,8,0,4,0,-1007,18,4,2,0,-1017,"[2, 0] ",0
main,279,16, T1T2 ,0,8,9,1,0,-1007,9,0,9,0,-1008,"[2, 0] ",0
main,280,16, T1T2 ,0,10,5,5,1,-1009,15,8,8,1,-1014,"[-6, 0] ",0
main,281,16, T1T2 ,0,10,9,3,0,-1009,12,3,8,0,-1011,"[-6, 0] ",0
main,282,16, T1T2 ,0,10,1,6,0,-1009,18,6,3,0,-1017,"[-6, 0] ",0
main,283,16, T1T2 ,0,10,4,4,1,-1009,20,5,5,1,-1019,"[-6, 0] ",0
main,284,16, T1T2 ,0,10,4,1,0,-1009,11,2,2,1,-1010,"[-6, 0] ",0
main,285,16, T1T2 ,0,6,1,1,1,-1005,11,6,6,1,-1010,"[-6, 0] ",0
main,286,16, T1T2 ,0,6,8,8,1,-1005,8,6,9,0,-1007,"[-6, 0] ",0
main,287,16, T1T2 ,0,6,4,4,1,-1005,14,1,1,1,-1013,"[-6, 0] ",0
main,288,16, T1T2 ,0,6,9,9,1,-1005,16,8,6,0,-1015,"[-6, 0] ",0
main,289,16, T1T2 ,0,6,1,1,1,-1005,7,2,2,1,-1006,"[-6, 0] ",0
main,290,16, T1T2 ,0,14,3,2,0,-1013,19,0,5,0,-1018,"[-6, 0] ",0
main,291,16, T1T2 ,0,14,7,1,0,-1013,16,0,7,0,-1015,"[-6, 0] ",0
main,292,16, T1T2 ,0,14,7,7,1,-1013,22,4,8,0,-1021,"[-6, 0] ",0
main,293,16, T1T2 ,0,14,5,5,1,-1013,24,6,7,0,-1023,"[-6, 0] ",0
main,294,16, T1T2 ,0,14,8,1,0,-1013,15,3,8,0,-1014,"[-6, 0] ",0
main,295,16, T1T2 ,0,8,0,0,1,-1007,13,4,4,1,-1012,"[-6, 0] ",0
main,296,16, T1T2 ,0,8,2,2,1,-1007,10,4,1,0,-1009,"[-6, 0] ",0
main,297,16, T1T2 ,0,8,8,8,1,-1007,16,4,4,1,-1015,"[-6, 0] ",0
main,298,16, T1T2 ,0,8,3,3,1,-1007,18,1,1,1,-1017,"[-6, 0] ",0
main,299,16, T1T2 ,0,8,1,5,0,-1007,9,5,1,0,-1008,"[-6, 0] ",7
main,300,16, T1T2 ,0,10,8,0,0,-1009,15,7,8,0,-1014,"[-2, 0] ",0
main,301,16, T1T2 ,0,10,8,8,1,-1009,12,2,2,1,-1011,"[-2, 0] ",0
main,302,16, T1T2 ,0,10,9,8,0,-1009,18,8,8,1,-1017,"[-2, 0] ",0
main,303,16, T1T2 ,0,10,9,9,1,-1009,20,8,8,1,-1019,"[-2, 0] ",0
main,304,16, T1T2 ,0,10,5,5,1,-1009,11,7,0,0,-1010,"[-2, 0] ",0
main,305,16, T1T2 ,0,6,6,6,1,-1005,11,2,2,1,-1010,"[-2, 0] ",0
main,306,16, T1T2 ,0,6,0,1,0,-1005,8,9,9,1,-1007,"[-2, 0] ",0
main,307,16, T1T2 ,0,6,4,4,1,-1005,14,3,3,1,-1013,"[-2, 0] ",0
main,308,16, T1T2 ,0,6,7,1,0,-1005,16,0,6,0,-1015,"[-2, 0] ",0
main,309,16, T1T2 ,0,6,7,5,0,-1005,7,5,2,0,-1006,"[-2, 0] ",0
main,310,16, T1T2 ,0,14,1,1,1,-1013,19,3,3,1,-1018,"[-2, 0] ",0
main,311,16, T1T2 ,0,14,2,8,0,-1013,16,4,2,0,-1015,"[-2, 0] ",0
main,312,16, T1T2 ,0,14,7,1,0,-1013,22,0,7,0,-1021,"[-2, 0] ",0
main,313,16, T1T2 ,0,14,3,2,0,-1013,24,5,3,0,-1023,"[-2, 0] ",1
main,314,16, T1T2 ,0,14,3,3,1,-1013,15,4,4,1,-1014,"[-2, 0] ",0
main,315,16, T1T2 ,0,8,5,5,1,-1007,13,1,1,1,-1012,"[-2, 0] ",0
main,316,16, T1T2 ,0,8,3,1,0,-1007,10,0,1,0,-1009,"[-2, 0] ",0
main,317,16, T1T2 ,0,8,8,1,0,-1007,16,1,1,1,-1015,"[-2, 0] ",0
main,318,16, T1T2 ,0,8,9,1,0,-1007,18,3,7,0,-1017,"[-2, 0] ",0
main,319,16, T1T2 ,0,8,3,9,0,-1007,9,1,1,1,-1008,"[-2, 0] ",0
main,320,16, T1T2 ,0,10,7,5,0,-1009,15,5,1,0,-1014,"[6, 0] ",1
main,321,16, T1T2 ,0,10,9,7,0,-1009,12,7,3,0,-1011,"[6, 0] ",0
main,322,16, T1T2 ,0,10,0,0,1,-1009,18,4,4,1,-1017,"[6, 0] ",0
main,323,16, T1T2 ,0,10,1,1,1,-1009,20,8,8,1,-1019,"[6, 0] ",0
main,324,16, T1T2 ,0,10,3,1,0,-1009,11,6,3,0,-1010,"[6, 0] ",0
main,325,16, T1T2 ,0,6,7,7,1,-1005,11,6,6,1,-1010,"[6, 0] ",0
main,326,16, T1T2 ,0,6,2,2,1,-1005,8,9,8,0,-1007,"[6, 0] ",0
main,327,16, T1T2 ,0,6,0,2,0,-1005,14,9,9,1,-1013,"[6, 0] ",0
main,328,16, T1T2 ,0,6,8,8,1,-1005,16,6,0,0,-1015,"[6, 0] ",0
main,329,16, T1T2 ,0,6,5,4,0,-1005,7,4,6,0,-1006,"[6, 0] ",3
main,330,16, T1T2 ,0,14,2,2,1,-1013,19,4,1,0,-1018,"[6, 0] ",0
main,331,16, T1T2 ,0,14,0,2,0,-1013,16,8,8,1,-1015,"[6, 0] ",0
main,332,16, T1T2 ,0,14,3,3,1,-1013,22,7,7,1,-1021,"[6, 0] ",0
main,333,16, T1T2 ,0,14,4,8,0,-1013,24,6,4,0,-1023,"[6, 0] ",0
main,334,16, T1T2 ,0,14,7,1,0,-1013,15,4,7,0,-1014,"[6, 0] ",0
main,335,16, T1T2 ,0,8,0,3,0,-1007,13,3,2,0,-1012,"[6, 0] ",0
main,336,16, T1T2 ,0,8,3,8,0,-1007,10,9,9,1,-1009,"[6, 0] ",0
main,337,16, T1T2 ,0,8,1,4,0,-1007,16,8,2,0,-1015,"[6, 0] ",0
main,338,16, T1T2 ,0,8,3,3,1,-1007,18,9,9,1,-1017,"[6, 0] ",0
main,339,16, T1T2 ,0,8,3,2,0,-1007,9,2,9,0,-1008,"[6, 0] ",0
main,340,16, T1T2 ,0,10,1,1,1,-1009,15,9,0,0,-1014,"[2, 0] ",0
main,341,16, T1T2 ,0,10,5,1,0,-1009,12,6,6,1,-1011,"[2, 0] ",0
main,342,16, T1T2 ,0,10,9,9,1,-1009,18,8,8,1,-1017,"[2, 0] ",0
main,343,16, T1T2 ,0,10,2,5,0,-1009,20,9,2,0,-1019,"[2, 0] ",0
main,344,16, T1T2 ,0,10,9,9,1,-1009,11,1,1,1,-1010,"[2, 0] ",0
main,345,16, T1T2 ,0,6,2,2,1,-1005,11,1,1,1,-1010,"[2, 0] ",0
main,346,16, T1T2 ,0,6,1,1,1,-1005,8,8,8,1,-1007,"[2, 0] ",0
main,347,16, T1T2 ,0,6,8,8,1,-1005,14,1,4,0,-1013,"[2, 0] ",0
main,348,16, T1T2 ,0,6,3,1,0,-1005,16,5,3,0,-1015,"[2, 0] ",0
main,349,16, T1T2 ,0,6,6,2,0,-1005,7,2,6,0,-1006,"[2, 0] ",0
main,350,16, T1T2 ,0,14,3,8,0,-1013,19,0,3,0,-1018,"[2, 0] ",0
main,351,16, T1T2 ,0,14,0,0,1,-1013,16,7,8,0,-1015,"[2, 0] ",0
main,352,16, T1T2 ,0,14,0,0,1,-1013,22,7,2,0,-1021,"[2, 0] ",14
main,353,16, T1T2 ,0,14,5,5,1,-1013,24,3,3,1,-1023,"[2, 0] ",0
main,354,16, T1T2 ,0,14,2,2,1,-1013,15,3,3,1,-1014,"[2, 0] ",0
main,355,16, T1T2 ,0,8,8,8,1,-1007,13,7,7,1,-1012,"[2, 0] ",0
main,356,16, T1T2 ,0,8,9,4,0,-1007,10,4,2,0,-1009,"[2, 0] ",0
main,357,16, T1T2 ,0,8,6,6,1,-1007,16,4,4,1,-1015,"[2, 0] ",0
main,358,16, T1T2 ,0,8,1,1,1,-1007,18,5,6,0,-1017,"[2, 0] ",0
main,359,16, T1T2 ,0,8,7,9,0,-1007,9,4,4,1,-1008,"[2, 0] ",0
main,360,16, T1T2 ,0,10,4,4,1,-1009,15,0,0,1,-1014,"[-6, 0] ",0
main,361,16, T1T2 ,0,10,6,6,1,-1009,12,8,8,1,-1011,"[-6, 0] ",0
main,362,16, T1T2 ,0,10,5,9,0,-1009,18,4,1,0,-1017,"[-6, 0] ",0
main,363,16, T1T2 ,0,10,5,5,1,-1009,20,0,8,0,-1019,"[-6, 0] ",0
main,364,16, T1T2 ,0,10,9,1,0,-1009,11,1,9,0,-1010,"[-6, 0] ",0
main,365,16, T1T2 ,0,6,6,7,0,-1005,11,5,3,0,-1010,"[-6, 0] ",0
main,366,16, T1T2 ,0,6,9,8,0,-1005,8,8,1,0,-1007,"[-6, 0] ",0
main,367,16, T1T2 ,0,6,3,9,0,-1005,14,0,3,0,-1013,"[-6, 0] ",0
main,368,16, T1T2 ,0,6,0,3,0,-1005,16,6,0,0,-1015,"[-6, 0] ",0
main,369,16, T1T2 ,0,6,6,6,1,-1005,7,9,9,1,-1006,"[-6, 0] ",0
main,370,16, T1T2 ,0,14,2,2,1,-1013,19,5,5,1,-1018,"[-6, 0] ",0
main,371,16, T1T2 ,0,14,3,3,1,-1013,16,4,1,0,-1015,"[-6, 0] ",0
main,372,16, T1T2 ,0,14,4,1,0,-1013,22,7,4,0,-1021,"[-6, 0] ",0
main,373,16, T1T2 ,0,14,5,4,0,-1013,24,1,6,0,-1023,"[-6, 0] ",1
main,374,16, T1T2 ,0,14,7,9,0,-1013,15,4,4,1,-1014,"[-6, 0] ",0
main,375,16, T1T2 ,0,8,0,0,1,-1007,13,1,8,0,-1012,"[-6, 0] ",0
main,376,16, T1T2 ,0,8,2,2,1,-1007,10,9,6,0,-1009,"[-6, 0] ",0
main,377,16, T1T2 ,0,8,7,7,1,-1007,16,4,4,1,-1015,"[-6, 0] ",0
main,378,16, T1T2 ,0,8,8,8,1,-1007,18,9,6,0,-1017,"[-6, 0] ",0
main,379,16, T1T2 ,0,8,3,1,0,-1007,9,1,3,0,-1008,"[-6, 0] ",0
main,380,16, T1T2 ,0,10,3,3,1,-1009,15,5,5,1,-1014,"[-2, 0] ",0
main,381,16, T1T2 ,0,10,3,3,1,-1009,12,2,2,1,-1011,"[-2, 0] ",0
main,382,16, T1T2 ,0,10,5,5,1,-1009,18,8,8,1,-1017,"[-2, 0] ",0
main,383,16, T1T2 ,0,10,3,3,1,-1009,20,6,7,0,-1019,"[-2, 0] ",0
main,384,16, T1T2 ,0,10,6,1,0,-1009,11,0,6,0,-1010,"[-2, 0] ",0
main,385,16, T1T2 ,0,6,7,3,0,-1005,11,3,2,0,-1010,"[-2, 0] ",0
main,386,16, T1T2 ,0,6,2,2,1,-1005,8,5,1,0,-1007,"[-2, 0] ",0
main,387,16, T1T2 ,0,6,3,3,1,-1005,14,5,5,1,-1013,"[-2, 0] ",0
main,388,16, T1T2 ,0,6,7,7,1,-1005,16,6,6,1,-1015,"[-2, 0] ",0
main,389,16, T1T2 ,0,6,9,5,0,-1005,7,5,9,0,-1006,"[-2, 0] ",0
main,390,16, T1T2 ,0,14,4,4,1,-1013,19,8,8,1,-1018,"[-2, 0] ",0
main,391,16, T1T2 ,0,14,0,8,0,-1013,16,8,8,1,-1015,"[-2, 0] ",24
main,392,16, T1T2 ,0,14,5,5,1,-1013,22,8,8,1,-1021,"[-2, 0] ",0
main,393,16, T1T2 ,0,14,6,6,1,-1013,24,0,3,0,-1023,"[-2, 0] ",0
main,394,16, T1T2 ,0,14,9,6,0,-1013,15,6,9,0,-1014,"[-2, 0] ",0
main,395,16, T1T2 ,0,8,5,5,1,-1007,13,1,1,1,-1012,"[-2, 0] ",0
main,396,16, T1T2 ,0,8,2,2,1,-1007,10,0,6,0,-1009,"[-2, 0] ",0
main,397,16, T1T2 ,0,8,9,1,0,-1007,16,1,1,1,-1015,"[-2, 0] ",0
main,398,16, T1T2 ,0,8,3,3,1,-1007,18,7,1,0,-1017,"[-2, 0] ",3
main,399,16, T1T2 ,0,8,0,8,0,-1007,9,2,5,0,-1008,"[-2, 0] ",0
