browser,duration,endTime,feedback,isi,judgment,startTime,subjectID,type,velocityFraction
Chrome,1050,,,1032,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,1.2
Chrome,1050,,,1027,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,0.8
Chrome,1050,,,952,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,1.1
Chrome,1050,2019-07-20T20:16:41.606Z,None,1011,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,0.9
Chrome,1050,,,1023,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,0.6000000000000001
Chrome,1050,,,964,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,1.2
Chrome,1050,,,997,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,0.9
Chrome,1050,,,1016,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,0.9
Chrome,1050,,,965,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,0.6000000000000001
Chrome,1050,,,1017,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,1.1
Chrome,1050,,,957,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,1.1
Chrome,1050,,,951,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,1.3
Chrome,1050,2019-07-20T21:23:41.270Z,,963,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,0.9
Chrome,1050,,,1025,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.7000000000000001
Chrome,1050,,,1013,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.9
Chrome,1050,,,973,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.8
Chrome,1050,,,1022,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,1.0
Chrome,1050,,,987,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.8
Chrome,1050,,,997,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.6000000000000001
Chrome,1050,,,1036,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.6000000000000001
Chrome,1050,,,979,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,1.2
Chrome,1050,,,991,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.5
Chrome,1050,,,982,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,0.8
Chrome,1050,,,1032,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,1.0
Chrome,1050,,,1017,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,0.9
Chrome,1050,,,1018,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,0.8
Chrome,1050,,,1034,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,1.2
Chrome,1050,,,1027,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,1.3
Chrome,1050,,,959,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,1.2
Chrome,1050,,,1002,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,0.5
Chrome,1050,,,1033,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,0.7000000000000001
Chrome,1050,,,991,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,0.7000000000000001
Chrome,1050,,,973,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,1.2
Chrome,1050,,,1043,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,0.9
Chrome,1050,,,1013,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,1.0
Chrome,1050,,,1005,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,0.7000000000000001
Chrome,1050,,,951,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,0.5
Chrome,1050,,,958,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,1.2
Chrome,1050,,,967,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,1.3
Chrome,1050,,,954,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,0.7000000000000001
Chrome,1050,,,954,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,0.6000000000000001
Chrome,1050,,,955,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,1.3
Chrome,1050,,,1021,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,0.7000000000000001
Chrome,1050,,,996,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,1.2
Chrome,1050,,,1019,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,0.7000000000000001
Chrome,1050,,,958,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,0.8
Chrome,1050,,,1010,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,1.2
Chrome,1050,,,1007,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,1.1
Chrome,1050,,,990,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,0.6000000000000001
Chrome,1050,,,1028,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,0.7000000000000001
Chrome,1050,,,962,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,0.5
Chrome,1050,,,1018,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,1.2
Chrome,1050,,,1010,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,0.7000000000000001
Chrome,1050,,,996,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,0.5
Chrome,1050,,,956,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,1.0
Chrome,1050,,,1021,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,0.9
Chrome,1050,,,1010,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,1.3
Chrome,1050,,,1002,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,1.0
Chrome,1050,,,1032,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,1.2
Chrome,1050,,,1037,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,0.8
Chrome,1050,,,1003,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,1.0
Chrome,1050,,,983,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,0.6000000000000001
Chrome,1050,,,966,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,1.1
Chrome,1050,,,1032,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,0.7000000000000001
Chrome,1050,,,980,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,0.6000000000000001
Chrome,1050,,,991,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,1.1
Chrome,1050,,,995,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,0.8
Chrome,1050,,,951,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.1
Chrome,1050,,,984,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.0
Chrome,1050,,,968,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,0.9
Chrome,1050,,,1043,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.3
Chrome,1050,,,1031,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.2
Chrome,1050,,,1009,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,0.7000000000000001
Chrome,1050,,,991,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,0.6000000000000001
Chrome,1050,,,989,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.3
Chrome,1050,2019-07-20T20:19:08.188Z,There were no problems. Thank you!,1048,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.1
